item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
"Tray Cater Cmbo 16"" w / dome lid",07/15/2014,Catering 4320,each,20.0,0.0,0.0,0,0,0.0,0,19.0,1.7939999999999998,34.086,1.0
Party Tray Bags,07/15/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,07/22/2014,Bread 4311,ea,679.0,1050.0,0.0,0,0,1050.0,0,671.0,0.44120000000000004,296.0452,1058.0
Wheat,07/22/2014,Bread 4311,ea,45.0,32.0,0.0,0,0,32.0,0,33.0,1.4762,48.7146,44.0
Avo Fresco,07/22/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,07/22/2014,Food 4312,lb,30.25,34.65,0.0,0,0,34.65,0,31.5,3.5140000000000002,110.691,33.400000000000006
Salami,07/22/2014,Food 4312,lb,35.75,36.25,0.0,0,0,36.25,0,39.75,3.2687999999999997,129.9348,32.25
Ham,07/22/2014,Food 4312,lb,87.75,132.5,0.0,0,0,132.5,0,103.75,2.3192,240.617,116.5
Turkey,07/22/2014,Food 4312,lb,133.0,144.1,0.0,0,0,144.1,0,119.5,2.765500418410042,330.4773,157.60000000000002
Beef,07/22/2014,Food 4312,lb,42.5,93.65,0.0,0,0,93.65,0,75.5,4.336,327.368,60.650000000000006
Bacon,07/22/2014,Food 4312,ea,1246.0,600.0,0.0,0,0,600.0,0,650.0,0.214,139.1,1196.0
Cheese,07/22/2014,Food 4312,lb,76.25,171.88,0.0,0,0,171.88,0,117.5,2.626,308.555,130.63
Mayonnaise,07/22/2014,Food 4312,gal mayo,43.5,12.0,0.0,0,0,12.0,0,45.5,8.880799999999999,404.0764,10.0
Oil,07/22/2014,Food 4312,gal oil,11.0,0.0,0.0,0,0,0.0,0,9.5,8.5712,81.42639999999999,1.5
Vinegar,07/22/2014,Food 4312,gal vinegar,9.75,0.0,0.0,0,0,0.0,0,9.0,4.3418,39.0762,0.75
Avocado,07/22/2014,Food 4312,avo can,13.0,12.0,0.0,0,0,12.0,0,11.0,3.245,35.695,14.0
Peppers Cherry,07/22/2014,Food 4312,Gal Peppers,23.0,4.0,0.0,0,0,4.0,0,23.0,7.67,176.41,4.0
Mustard Dijon,07/22/2014,Food 4312,jar dijon,14.5,0.0,0.0,0,0,0.0,0,12.5,5.314704000000001,66.4338,2.0
Soy Sauce,07/22/2014,Food 4312,gal soy,2.75,0.0,0.0,0,0,0.0,0,2.5,9.4388,23.597,0.25
Tuna,07/22/2014,Food 4312,can tuna,11.0,12.0,0.0,0,0,12.0,0,15.0,8.9456,134.184,8.0
Pam Spray,07/22/2014,Food 4312,ea,6.0,0.0,0.0,0,0,0.0,0,6.0,2.5195000000000003,15.117,0.0
Oregano,07/22/2014,Food 4312,cont oregano,3.6,0.0,0.0,0,0,0.0,0,3.5,20.803,72.8105,0.10000000000000009
Basil,07/22/2014,Food 4312,cont basil,3.6,0.0,0.0,0,0,0.0,0,3.5,5.0,17.5,0.10000000000000009
Sugar,07/22/2014,Food 4312,lb,40.0,0.0,0.0,0,0,0.0,0,15.0,0.42129999999999995,6.3195,25.0
Mayo Packets,07/22/2014,Food 4312,Box 204,1.75,0.0,0.0,0,0,0.0,0,1.1,19.950090909090907,21.9451,0.6499999999999999
Mustard Packets,07/22/2014,Food 4312,Box 500,1.25,0.0,0.0,0,0,0.0,0,0.9,6.427999999999999,5.7852,0.35
Sweet n Low Packets,07/22/2014,Food 4312,Case  3000,0.6,0.0,0.0,0,0,0.0,0,0.5,18.49,9.245,0.09999999999999998
Pickles,07/22/2014,Sides 4313,ea,92.0,144.0,0.0,0,0,144.0,0,125.0,0.3518,43.975,111.0
Chip JJ Reg ,07/22/2014,Sides 4313,ea,179.0,120.0,0.0,0,0,120.0,0,100.0,0.3705,37.05,199.0
Chip JJ BBQ ,07/22/2014,Sides 4313,ea,250.0,180.0,0.0,0,0,180.0,0,178.0,0.371,66.038,252.0
Chip JJ Jalapeno ,07/22/2014,Sides 4313,ea,205.0,180.0,0.0,0,0,180.0,0,171.0,0.3709,63.4239,214.0
Chip JJ S&V ,07/22/2014,Sides 4313,ea,194.0,180.0,0.0,0,0,180.0,0,119.0,0.3706,44.1014,255.0
Chip JJ Skinny ,07/22/2014,Sides 4313,ea,145.0,60.0,0.0,0,0,60.0,0,131.0,0.4365,57.1815,74.0
Cookie Oatmeal Raisin,07/22/2014,Sides 4313,ea,105.0,0.0,0.0,0,0,0.0,0,62.0,0.46840000000000004,29.0408,43.0
Cookie JJ Triple Choc Chip,07/22/2014,Sides 4313,ea,165.0,56.0,0.0,0,0,56.0,0,71.0,0.5536,39.3056,150.0
Cup Plas 12oz Trans Soft - Paper Cat,07/22/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,07/22/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,07/22/2014,Paper 4314,ea,892.0,1000.0,0.0,0,0,1000.0,0,1352.0,0.0351,47.4552,540.0
Lid 22oz JJ,07/22/2014,Paper 4314,ea,1165.0,0.0,0.0,0,0,0.0,0,625.0,0.0118,7.375,540.0
Cup 30oz JJ,07/22/2014,Paper 4314,ea,515.0,750.0,0.0,0,0,750.0,0,939.0,0.058499999999999996,54.9315,326.0
Lid 30oz JJ,07/22/2014,Paper 4314,ea,1225.0,0.0,0.0,0,0,0.0,0,920.0,0.019999999999999997,18.4,305.0
Napkins,07/22/2014,Paper 4314,Pack 284,12.0,0.0,0.0,0,0,0.0,0,6.0,2.8352,17.0112,6.0
Bags 8# JJ,07/22/2014,Paper 4314,Box 1000,0.2,1.0,0.0,0,0,1.0,0,0.8,42.919999999999995,34.336,0.3999999999999999
Wrap Sandwich,07/22/2014,Paper 4314,Box 1000,0.75,3.0,0.0,0,0,3.0,0,1.25,22.41672,28.0209,2.5
8X10 Port Pap.,07/22/2014,Paper 4314,Box 500,13.5,12.0,0.0,0,0,12.0,0,15.5,2.7642,42.8451,10.0
Straws,07/22/2014,Paper 4314,Box 300,8.0,0.0,0.0,0,0,0.0,0,5.0,13.50198,67.5099,1.7999999999999998
Pan Liners,07/22/2014,Paper 4314,Box 1000,1.1,0.0,0.0,0,0,0.0,0,1.0,31.145,31.145,0.10000000000000009
Mylar,07/22/2014,Paper 4314,roll 5280,1.25,0.0,0.0,0,0,0.0,0,0.8,78.54625,62.837,0.44999999999999996
Cucumber,07/22/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,07/22/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,07/22/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,07/22/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,07/22/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,07/22/2014,Produce 4315,Head Let,39.0,192.0,0.0,0,0,192.0,0,95.0,1.0643,101.1085,136.0
Tomatoes,07/22/2014,Produce 4315,lb,70.0,200.0,0.0,0,0,200.0,0,85.0,0.6376,54.196,185.0
Onions,07/22/2014,Produce 4315,lb,60.0,0.0,0.0,0,0,0.0,0,25.0,0.313,7.825,35.0
Sprouts,07/22/2014,Produce 4315,lb,1.0,10.0,0.0,0,0,10.0,0,5.0,1.9,9.5,6.0
Celery,07/22/2014,Produce 4315,stalk,3.5,5.0,0.0,0,0,5.0,0,2.25,1.38,3.1049999999999995,6.25
Cucumbers,07/22/2014,Produce 4315,ea,18.0,24.0,0.0,0,0,24.0,0,12.0,1.0,12.0,30.0
Syrup Coke,07/22/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,6.0,13.21,79.26,1.5
Syrup Diet Coke,07/22/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,4.5,13.21,59.44500000000001,3.0
Syrup Sprite,07/22/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,2.0,13.21,26.42,0.5
Syrup Lemonade Light,07/22/2014,Beverage 4316,gal,3.75,0.0,0.0,0,0,0.0,0,1.25,14.34,17.925,2.5
Syrup Mello Yellow,07/22/2014,Beverage 4316,gal,3.25,0.0,0.0,0,0,0.0,0,1.25,13.780000000000001,17.225,2.0
Syrup Dr. Pepper,07/22/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,2.5,12.95,32.375,5.0
Syrup Cherry Coke,07/22/2014,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,4.5,13.21,59.44500000000001,2.5
Syrup Powerade,07/22/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,1.25,13.77952,17.2244,2.25
Tea Bag Brew Lipton,07/22/2014,Beverage 4316,ea,32.0,0.0,0.0,0,0,0.0,0,12.0,0.9615999999999999,11.5392,20.0
Water (bottle),07/22/2014,Beverage 4316,bottle,78.0,24.0,0.0,0,0,24.0,0,69.0,0.2825,19.4925,33.0
JJ Lunch Box,07/22/2014,Catering 4320,ea,160.0,0.0,0.0,0,0,0.0,0,160.0,0.3234,51.744,0.0
"Tray Cater Cmbo 12"" w / dome lid",07/22/2014,Catering 4320,each,26.0,0.0,0.0,0,0,0.0,0,25.0,0.9636,24.09,1.0
"Tray Cater Cmbo 16"" w / dome lid",07/22/2014,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,19.0,1.7939999999999998,34.086,0.0
Party Tray Bags,07/22/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,07/29/2014,Bread 4311,ea,671.0,1134.0,0.0,0,0,1134.0,0,756.0,0.4412,333.5472,1049.0
Wheat,07/29/2014,Bread 4311,ea,33.0,48.0,0.0,0,0,48.0,0,36.0,1.4762,53.1432,45.0
Avo Fresco,07/29/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,07/29/2014,Food 4312,lb,31.5,34.75,0.0,0,0,34.75,0,32.5,3.5319015384615384,114.7868,33.75
Salami,07/29/2014,Food 4312,lb,39.75,35.65,0.0,0,0,35.65,0,43.0,3.2657999999999996,140.4294,32.400000000000006
Ham,07/29/2014,Food 4312,lb,103.75,162.4,0.0,0,0,162.4,0,150.5,2.3197003322259135,349.1149,115.64999999999998
Turkey,07/29/2014,Food 4312,lb,119.5,145.3,0.0,0,0,145.3,0,117.0,2.7645999999999997,323.4582,147.8
Beef,07/29/2014,Food 4312,lb,75.5,55.0,0.0,0,0,55.0,0,52.0,4.336,225.472,78.5
Bacon,07/29/2014,Food 4312,ea,650.0,1200.0,0.0,0,0,1200.0,0,500.0,0.2142,107.1,1350.0
Cheese,07/29/2014,Food 4312,lb,117.5,103.61,0.0,0,0,103.61,0,88.5,2.6260000000000003,232.40100000000004,132.61
Mayonnaise,07/29/2014,Food 4312,gal mayo,45.5,12.0,0.0,0,0,12.0,0,44.5,8.8762,394.9909,13.0
Oil,07/29/2014,Food 4312,gal oil,9.5,0.0,0.0,0,0,0.0,0,8.0,8.5712,68.5696,1.5
Vinegar,07/29/2014,Food 4312,gal vinegar,9.0,0.0,0.0,0,0,0.0,0,8.25,4.341806060606061,35.819900000000004,0.75
Avocado,07/29/2014,Food 4312,avo can,11.0,12.0,0.0,0,0,12.0,0,11.0,3.245,35.695,12.0
Peppers Cherry,07/29/2014,Food 4312,Gal Peppers,23.0,4.0,0.0,0,0,4.0,0,22.5,7.67,172.575,4.5
Mustard Dijon,07/29/2014,Food 4312,jar dijon,12.5,0.0,0.0,0,0,0.0,0,11.0,5.3147,58.4617,1.5
Soy Sauce,07/29/2014,Food 4312,gal soy,2.5,0.0,0.0,0,0,0.0,0,2.3,9.438782608695652,21.7092,0.20000000000000018
Tuna,07/29/2014,Food 4312,can tuna,15.0,6.0,0.0,0,0,6.0,0,13.5,8.867703703703704,119.714,7.5
Pam Spray,07/29/2014,Food 4312,ea,6.0,0.0,0.0,0,0,0.0,0,5.0,2.5195,12.5975,1.0
Oregano,07/29/2014,Food 4312,cont oregano,3.5,0.0,0.0,0,0,0.0,0,3.5,20.803,72.8105,0.0
Basil,07/29/2014,Food 4312,cont basil,3.5,0.0,0.0,0,0,0.0,0,3.5,5.0,17.5,0.0
Sugar,07/29/2014,Food 4312,lb,15.0,50.0,0.0,0,0,50.0,0,40.0,0.4354,17.416,25.0
Mayo Packets,07/29/2014,Food 4312,Box 204,1.1,1.0,0.0,0,0,1.0,0,1.3,19.95007692307692,25.9351,0.8
Mustard Packets,07/29/2014,Food 4312,Box 500,0.9,1.0,0.0,0,0,1.0,0,1.5,6.169533333333334,9.2543,0.3999999999999999
Sweet n Low Packets,07/29/2014,Food 4312,Case  3000,0.5,0.0,0.0,0,0,0.0,0,0.5,18.49,9.245,0.0
Pickles,07/29/2014,Sides 4313,ea,125.0,144.0,0.0,0,0,144.0,0,173.0,0.3518,60.8614,96.0
Chip JJ Reg ,07/29/2014,Sides 4313,ea,100.0,240.0,0.0,0,0,240.0,0,198.0,0.3705,73.359,142.0
Chip JJ BBQ ,07/29/2014,Sides 4313,ea,178.0,360.0,0.0,0,0,360.0,0,280.0,0.32789999999999997,91.812,258.0
Chip JJ Jalapeno ,07/29/2014,Sides 4313,ea,171.0,300.0,0.0,0,0,300.0,0,279.0,0.37060000000000004,103.3974,192.0
Chip JJ S&V ,07/29/2014,Sides 4313,ea,119.0,180.0,0.0,0,0,180.0,0,178.0,0.3705,65.949,121.0
Chip JJ Skinny ,07/29/2014,Sides 4313,ea,131.0,60.0,0.0,0,0,60.0,0,107.0,0.4364,46.6948,84.0
Cookie Oatmeal Raisin,07/29/2014,Sides 4313,ea,62.0,56.0,0.0,0,0,56.0,0,89.0,0.46840000000000004,41.6876,29.0
Cookie JJ Triple Choc Chip,07/29/2014,Sides 4313,ea,71.0,168.0,0.0,0,0,168.0,0,145.0,0.5536000000000001,80.27200000000002,94.0
Cup Plas 12oz Trans Soft - Paper Cat,07/29/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,07/29/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,07/29/2014,Paper 4314,ea,1352.0,0.0,0.0,0,0,0.0,0,800.0,0.0351,28.08,552.0
Lid 22oz JJ,07/29/2014,Paper 4314,ea,625.0,1000.0,0.0,0,0,1000.0,0,1275.0,0.0118,15.045,350.0
Cup 30oz JJ,07/29/2014,Paper 4314,ea,939.0,0.0,0.0,0,0,0.0,0,652.0,0.0585,38.142,287.0
Lid 30oz JJ,07/29/2014,Paper 4314,ea,920.0,1000.0,0.0,0,0,1000.0,0,1645.0,0.02,32.9,275.0
Napkins,07/29/2014,Paper 4314,Pack 284,6.0,12.0,0.0,0,0,12.0,0,12.5,2.8289999999999997,35.3625,5.5
Bags 8# JJ,07/29/2014,Paper 4314,Box 1000,0.8,0.0,0.0,0,0,0.0,0,0.0,42.92,0.0,0.8
Wrap Sandwich,07/29/2014,Paper 4314,Box 1000,1.25,3.0,0.0,0,0,3.0,0,1.8,22.41672222222222,40.3501,2.45
8X10 Port Pap.,07/29/2014,Paper 4314,Box 500,15.5,0.0,0.0,0,0,0.0,0,6.0,2.7642,16.5852,9.5
Straws,07/29/2014,Paper 4314,Box 300,5.0,0.0,0.0,0,0,0.0,0,2.5,13.501999999999978,33.755,1.5
Pan Liners,07/29/2014,Paper 4314,Box 1000,1.0,0.0,0.0,0,0,0.0,0,0.8,31.145,24.916,0.19999999999999996
Mylar,07/29/2014,Paper 4314,roll 5280,0.8,1.0,0.0,0,0,1.0,0,1.6,78.73718749999999,125.97949999999999,0.19999999999999996
Cucumber,07/29/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,07/29/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,07/29/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,07/29/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,07/29/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,07/29/2014,Produce 4315,Head Let,95.0,120.0,0.0,0,0,120.0,0,58.0,0.8568,49.6944,157.0
Tomatoes,07/29/2014,Produce 4315,lb,85.0,175.0,0.0,0,0,175.0,0,80.0,0.7218,57.744,180.0
Onions,07/29/2014,Produce 4315,lb,25.0,50.0,0.0,0,0,50.0,0,25.0,0.39630000000000004,9.9075,50.0
Sprouts,07/29/2014,Produce 4315,lb,5.0,5.0,0.0,0,0,5.0,0,4.0,1.9,7.6,6.0
Celery,07/29/2014,Produce 4315,stalk,2.25,9.0,0.0,0,0,9.0,0,4.0,1.48,5.92,7.25
Cucumbers,07/29/2014,Produce 4315,ea,12.0,24.0,0.0,0,0,24.0,0,20.0,1.0,20.0,16.0
Syrup Coke,07/29/2014,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,2.5,13.209999999999999,33.025,3.5
Syrup Diet Coke,07/29/2014,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,7.5,13.21,99.075,2.0
Syrup Sprite,07/29/2014,Beverage 4316,gal,2.0,5.0,0.0,0,0,5.0,0,6.0,13.21,79.26,1.0
Syrup Lemonade Light,07/29/2014,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,3.5,14.34,50.19,0.25
Syrup Mello Yellow,07/29/2014,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,3.5,13.78,48.23,0.25
Syrup Dr. Pepper,07/29/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.5,12.95,71.225,2.0
Syrup Cherry Coke,07/29/2014,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,6.0,13.21,79.26,3.5
Syrup Powerade,07/29/2014,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,3.5,13.7798,48.2293,0.25
Tea Bag Brew Lipton,07/29/2014,Beverage 4316,ea,12.0,24.0,0.0,0,0,24.0,0,22.0,0.9616,21.1552,14.0
Water (bottle),07/29/2014,Beverage 4316,bottle,69.0,24.0,0.0,0,0,24.0,0,61.0,0.28250000000000003,17.2325,32.0
JJ Lunch Box,07/29/2014,Catering 4320,ea,160.0,0.0,0.0,0,0,0.0,0,160.0,0.3234,51.744,0.0
"Tray Cater Cmbo 12"" w / dome lid",07/29/2014,Catering 4320,each,25.0,0.0,0.0,0,0,0.0,0,25.0,0.9636,24.09,0.0
"Tray Cater Cmbo 16"" w / dome lid",07/29/2014,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,15.0,1.794,26.91,4.0
Party Tray Bags,07/29/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,08/05/2014,Bread 4311,ea,756.0,1050.0,0.0,0,0,1050.0,0,702.0,0.4412,309.7224,1104.0
Wheat,08/05/2014,Bread 4311,ea,36.0,48.0,0.0,0,0,48.0,0,42.0,1.4762,62.0004,42.0
Avo Fresco,08/05/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,08/05/2014,Food 4312,lb,32.5,36.55,0.0,0,0,36.55,0,36.25,3.5395999999999996,128.3105,32.8
Salami,08/05/2014,Food 4312,lb,43.0,37.2,0.0,0,0,37.2,0,49.5,3.2643999999999997,161.5878,30.700000000000003
Ham,08/05/2014,Food 4312,lb,150.5,84.7,0.0,0,0,84.7,0,116.25,2.3088,268.398,118.94999999999999
Turkey,08/05/2014,Food 4312,lb,117.0,163.05,0.0,0,0,163.05,0,116.0,2.7641999999999998,320.6472,164.05
Beef,08/05/2014,Food 4312,lb,52.0,81.45,0.0,0,0,81.45,0,63.0,4.336,273.168,70.44999999999999
Bacon,08/05/2014,Food 4312,ea,500.0,1800.0,0.0,0,0,1800.0,0,900.0,0.21430000000000002,192.87,1400.0
Cheese,08/05/2014,Food 4312,lb,88.5,138.06,0.0,0,0,138.06,0,83.0,2.626,217.958,143.56
Mayonnaise,08/05/2014,Food 4312,gal mayo,44.5,12.0,0.0,0,0,12.0,0,42.5,8.8726,377.0855,14.0
Oil,08/05/2014,Food 4312,gal oil,8.0,6.0,0.0,0,0,6.0,0,13.0,8.5838,111.5894,1.0
Vinegar,08/05/2014,Food 4312,gal vinegar,8.25,0.0,0.0,0,0,0.0,0,7.5,4.3418,32.5635,0.75
Avocado,08/05/2014,Food 4312,avo can,11.0,12.0,0.0,0,0,12.0,0,11.0,3.245,35.695,12.0
Peppers Cherry,08/05/2014,Food 4312,Gal Peppers,22.5,4.0,0.0,0,0,4.0,0,22.5,7.67,172.575,4.0
Mustard Dijon,08/05/2014,Food 4312,jar dijon,11.0,0.0,0.0,0,0,0.0,0,9.0,5.314699999999999,47.8323,2.0
Soy Sauce,08/05/2014,Food 4312,gal soy,2.3,0.0,0.0,0,0,0.0,0,2.1,9.438809523809523,19.8215,0.19999999999999973
Tuna,08/05/2014,Food 4312,can tuna,13.5,12.0,0.0,0,0,12.0,0,19.0,8.7875,166.9625,6.5
Pam Spray,08/05/2014,Food 4312,ea,5.0,0.0,0.0,0,0,0.0,0,5.0,2.5195,12.5975,0.0
Oregano,08/05/2014,Food 4312,cont oregano,3.5,0.0,0.0,0,0,0.0,0,3.4,20.803,70.7302,0.10000000000000009
Basil,08/05/2014,Food 4312,cont basil,3.5,0.0,0.0,0,0,0.0,0,3.4,5.0,17.0,0.10000000000000009
Sugar,08/05/2014,Food 4312,lb,40.0,0.0,0.0,0,0,0.0,0,15.0,0.43539999999999995,6.531,25.0
Mayo Packets,08/05/2014,Food 4312,Box 204,1.3,0.0,0.0,0,0,0.0,0,0.9,19.950111111111113,17.9551,0.4
Mustard Packets,08/05/2014,Food 4312,Box 500,1.5,0.0,0.0,0,0,0.0,0,1.4,6.1695,8.6373,0.10000000000000009
Sweet n Low Packets,08/05/2014,Food 4312,Case  3000,0.5,0.0,0.0,0,0,0.0,0,0.5,18.49,9.245,0.0
Pickles,08/05/2014,Sides 4313,ea,173.0,72.0,0.0,0,0,72.0,0,105.0,0.3518,36.939,140.0
Chip JJ Reg ,08/05/2014,Sides 4313,ea,198.0,180.0,0.0,0,0,180.0,0,185.0,0.3705,68.5425,193.0
Chip JJ BBQ ,08/05/2014,Sides 4313,ea,280.0,240.0,0.0,0,0,240.0,0,267.0,0.3488,93.1296,253.0
Chip JJ Jalapeno ,08/05/2014,Sides 4313,ea,279.0,120.0,0.0,0,0,120.0,0,155.0,0.3706,57.443,244.0
Chip JJ S&V ,08/05/2014,Sides 4313,ea,178.0,180.0,0.0,0,0,180.0,0,136.0,0.3705,50.388,222.0
Chip JJ Skinny ,08/05/2014,Sides 4313,ea,107.0,60.0,0.0,0,0,60.0,0,84.0,0.4364,36.6576,83.0
Cookie Oatmeal Raisin,08/05/2014,Sides 4313,ea,89.0,56.0,0.0,0,0,56.0,0,106.0,0.4684,49.6504,39.0
Cookie JJ Triple Choc Chip,08/05/2014,Sides 4313,ea,145.0,112.0,0.0,0,0,112.0,0,130.0,0.5536,71.968,127.0
Cup Plas 12oz Trans Soft - Paper Cat,08/05/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/05/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,08/05/2014,Paper 4314,ea,800.0,1000.0,0.0,0,0,1000.0,0,1160.0,0.0351,40.716,640.0
Lid 22oz JJ,08/05/2014,Paper 4314,ea,1275.0,0.0,0.0,0,0,0.0,0,700.0,0.0118,8.26,575.0
Cup 30oz JJ,08/05/2014,Paper 4314,ea,652.0,0.0,0.0,0,0,0.0,0,375.0,0.0585,21.9375,277.0
Lid 30oz JJ,08/05/2014,Paper 4314,ea,1645.0,0.0,0.0,0,0,0.0,0,1373.0,0.02,27.46,272.0
Napkins,08/05/2014,Paper 4314,Pack 284,12.5,0.0,0.0,0,0,0.0,0,7.5,2.829,21.2175,5.0
Bags 8# JJ,08/05/2014,Paper 4314,Box 1000,0.0,1.0,0.0,0,0,1.0,0,0.5,42.92,21.46,0.5
Wrap Sandwich,08/05/2014,Paper 4314,Box 1000,1.8,3.0,0.0,0,0,3.0,0,2.25,22.416711111111113,50.4376,2.55
8X10 Port Pap.,08/05/2014,Paper 4314,Box 500,6.0,12.0,0.0,0,0,12.0,0,7.9,2.7642025316455694,21.8372,10.1
Straws,08/05/2014,Paper 4314,Box 300,2.5,1.0,0.0,0,0,1.0,0,12.0,25.00301666666664,300.0362,-5.1
Pan Liners,08/05/2014,Paper 4314,Box 1000,0.8,0.0,0.0,0,0,0.0,0,0.8,31.145,24.916,0.0
Mylar,08/05/2014,Paper 4314,roll 5280,1.6,0.0,0.0,0,0,0.0,0,1.5,78.7372,118.1058,0.10000000000000009
Cucumber,08/05/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.8297,0.0,0.0
Iceburg Head ,08/05/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,08/05/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,08/05/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,08/05/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,08/05/2014,Produce 4315,Head Let,58.0,168.0,0.0,0,0,168.0,0,53.0,0.8419,44.6207,173.0
Tomatoes,08/05/2014,Produce 4315,lb,80.0,175.0,0.0,0,0,175.0,0,70.0,0.7852,54.964,185.0
Onions,08/05/2014,Produce 4315,lb,25.0,50.0,0.0,0,0,50.0,0,25.0,0.39630000000000004,9.9075,50.0
Sprouts,08/05/2014,Produce 4315,lb,4.0,5.0,0.0,0,0,5.0,0,4.0,1.9,7.6,5.0
Celery,08/05/2014,Produce 4315,stalk,4.0,8.0,0.0,0,0,8.0,0,6.0,1.4800000000000002,8.88,6.0
Cucumbers,08/05/2014,Produce 4315,ea,20.0,24.0,0.0,0,0,24.0,0,20.0,1.0,20.0,24.0
Syrup Coke,08/05/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.5,13.21,72.655,2.0
Syrup Diet Coke,08/05/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,4.0,13.21,52.84,3.5
Syrup Sprite,08/05/2014,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,4.0,13.21,52.84,2.0
Syrup Lemonade Light,08/05/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,1.25,14.34,17.925,2.25
Syrup Mello Yellow,08/05/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,3.0,13.780000000000001,41.34,0.5
