item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
JMYJOHN P BOX SANDWICH CATERING 30 PC ,11/09/2021,Catering 4320,ea,20.00,0.0,0.0,0,0,0.0,0,16.00,1.69,26.99,4.0000,26.992
LIL' Box Lunch,11/09/2021,Catering 4320,each,251.00,0.0,0.0,0,0,0.0,0,125.00,0.26,32.01,126.0000,32.0125
Plastic Knives,11/09/2021,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,11/09/2021,Catering 4320,ea,207.00,0.0,0.0,0,0,0.0,0,194.00,0.32,62.41,13.0000,62.4098
JMYJOHN TAPE REGISTER THERM 3.1X315,11/09/2021,Operating Supplies 5220,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,11/09/2021,Operating Supplies 5220,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,11/09/2021,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,11/16/2021,Bread 4311,ea,589.00,1088.0,0.0,0,0,1088.0,0,571.00,0.45,259.29,"1,106.0000",259.2911
Wheat,11/16/2021,Bread 4311,ea,14.00,32.0,0.0,0,0,32.0,0,12.00,1.46,17.57,34.0000,17.5728
"AIOLI, SIGNATURE - HORSERADISH",11/16/2021,Food 4312,gal,0.70,4.0,0.0,0,0,4.0,0,3.50,12.53,43.85,1.2000,43.854
Black Pepper,11/16/2021,Food 4312,1 Lb,0.10,1.0,0.0,0,0,1.0,0,0.20,14.65,2.93,0.9000,2.93
BLUE CHEESE CRUMBLES - 2LB,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,11/16/2021,Food 4312,lb,8.00,0.0,0.0,0,0,0.0,0,3.00,4.11,12.34,5.0000,12.3399
CHEESE PARM SHAVED S.AMER ,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,11/16/2021,Food 4312,25 Oz,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,11/16/2021,Food 4312,gal,0.50,0.0,0.0,0,0,0.0,0,4.20,15.73,66.05,-3.7000,66.05
CRISPY CARROT NOODLES,11/16/2021,Food 4312,1 Lb,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
CROUTON SEASONED CUBE ZTF ,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,11/16/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
DRESSING CAESAR WITH EGG SYS IMP,11/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,11/16/2021,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Hard Boiled Whole Eggs,11/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,11/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,11/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,11/16/2021,Food 4312,Container 3.2oz,18.00,0.0,0.0,0,0,0.0,0,16.00,1.43,22.81,2.0000,22.8096
ONION RED PICKLED FRZN,11/16/2021,Food 4312,5 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,11/16/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
PEPPERCORN RANCH,11/16/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
Rotisserie Shredded Chicken,11/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE PESTO BASIL,11/16/2021,Food 4312,30 Oz,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",11/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",11/16/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,11/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,11/16/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
TOMATO RSTD RED WEDGES,11/16/2021,Food 4312,4 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",11/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,11/16/2021,Food 4312,2 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO ,11/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",11/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,11/16/2021,Food 4312,2 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,11/16/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,11/16/2021,Food 4312,lb,33.00,0.0,0.0,0,0,0.0,0,68.00,3.60,244.53,-35.0000,244.52800000000002
Salami,11/16/2021,Food 4312,lb,85.00,37.4,0.0,0,0,37.4,0,75.00,3.58,268.42,47.4000,268.4175
Ham,11/16/2021,Food 4312,lb,92.00,125.4,0.0,0,0,125.4,0,115.50,2.41,278.14,101.9000,278.1356
Turkey,11/16/2021,Food 4312,lb,125.50,176.95,0.0,0,0,176.95,0,135.00,3.50,472.00,167.4500,472.0005
Beef,11/16/2021,Food 4312,lb,78.00,58.15,0.0,0,0,58.15,0,45.50,4.78,217.62,90.6500,217.62200000000004
BACON - SLI APPLWD SMKD CKD,11/16/2021,Food 4312,ea,835.00,1200.0,0.0,0,0,1200.0,0,845.00,0.33,274.71,"1,190.0000",274.7095
Cheese,11/16/2021,Food 4312,lb,106.00,134.58,0.0,0,0,134.58,0,105.50,2.45,258.69,135.0800,258.686
Mayonnaise,11/16/2021,Food 4312,gal mayo,37.50,12.0,0.0,0,0,12.0,0,35.80,7.97,285.50,13.7000,285.5014
Oil,11/16/2021,Food 4312,gal oil,12.30,0.0,0.0,0,0,0.0,0,10.70,14.94,159.86,1.6000,159.8591
Vinegar,11/16/2021,Food 4312,gal vinegar,8.50,0.0,0.0,0,0,0.0,0,7.90,3.97,31.35,0.6000,31.3527
Avocado,11/16/2021,Food 4312,avo can,13.90,12.0,0.0,0,0,12.0,0,16.00,3.10,49.60,9.9000,49.6
Peppers Cherry,11/16/2021,Food 4312,Gal Peppers,19.00,8.0,0.0,0,0,8.0,0,21.00,7.06,148.31,6.0000,148.3104
Mustard Dijon,11/16/2021,Food 4312,jar dijon,14.30,0.0,0.0,0,0,0.0,0,11.50,5.28,60.74,2.8000,60.7384
MUSTARD WHL GRAIN ,11/16/2021,Food 4312,32 oz jar,7.40,0.0,0.0,0,0,0.0,0,6.30,5.88,37.04,1.1000,37.0434
Soy Sauce,11/16/2021,Food 4312,gal soy,3.90,0.0,0.0,0,0,0.0,0,3.60,10.51,37.83,0.3000,37.8335
Tuna Chunk - pouch,11/16/2021,Food 4312,Pouch tuna (48oz),8.20,0.0,0.0,0,0,0.0,0,2.60,8.28,21.53,5.6000,21.528
Pan Spray,11/16/2021,Food 4312,ea,3.00,0.0,0.0,0,0,0.0,0,2.00,3.45,6.90,1.0000,6.8998
Oregano,11/16/2021,Food 4312,cont oregano,0.50,0.0,0.0,0,0,0.0,0,0.40,23.58,9.43,0.1000,9.432
Basil,11/16/2021,Food 4312,cont basil,0.50,0.0,0.0,0,0,0.0,0,0.40,5.67,2.27,0.1000,2.268
Sugar,11/16/2021,Food 4312,lb,22.00,25.0,0.0,0,0,25.0,0,24.00,0.83,19.96,23.0000,19.956
Mayo Packets,11/16/2021,Food 4312,Box 204,1.30,2.0,0.0,0,0,2.0,0,1.60,17.16,27.46,1.7000,27.456
Mustard Packets,11/16/2021,Food 4312,Box 500,1.60,1.0,0.0,0,0,1.0,0,1.90,6.03,11.46,0.7000,11.457
Sweet n Low Packets,11/16/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,11/16/2021,Sides 4313,ea,180.00,0.0,0.0,0,0,0.0,0,113.00,0.33,37.31,67.0000,37.3126
Potato Chip BBQ,11/16/2021,Sides 4313,ea,483.00,288.0,0.0,0,0,288.0,0,395.00,0.38,151.88,376.0000,151.8775
Potato Chip Jalapeno,11/16/2021,Sides 4313,ea,64.00,432.0,0.0,0,0,432.0,0,209.00,0.38,80.38,287.0000,80.3814
Potato Chip Regular,11/16/2021,Sides 4313,ea,204.00,432.0,0.0,0,0,432.0,0,349.00,0.38,134.23,287.0000,134.2254
Potato Chip Salt & Vinegar,11/16/2021,Sides 4313,ea,171.00,360.0,0.0,0,0,360.0,0,281.00,0.38,108.07,250.0000,108.0726
Potato Chip Thinny,11/16/2021,Sides 4313,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,11/16/2021,Sides 4313,ea,0,144.0,0.0,0,0,144.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,11/16/2021,Sides 4313,ea,87.00,56.0,0.0,0,0,56.0,0,100.00,0.47,46.54,43.0000,46.54
Cookie JJ Triple Choc Chip,11/16/2021,Sides 4313,ea,382.00,56.0,0.0,0,0,56.0,0,184.00,0.57,105.27,254.0000,105.2664
Sysco Cup Foam Tall 12 oz,11/16/2021,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,11/16/2021,Paper 4314,250 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,11/16/2021,Paper 4314,1/1000 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,11/16/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,11/16/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,11/16/2021,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),11/16/2021,Paper 4314,Pack 567,7.75,12.0,0.0,0,0,12.0,0,9.00,2.92,26.32,10.7500,26.3178
Cup 22oz JJ,11/16/2021,Paper 4314,ea,273.00,1000.0,0.0,0,0,1000.0,0,483.00,0.04,20.04,790.0000,20.0445
Lid 22oz JJ,11/16/2021,Paper 4314,ea,939.00,1000.0,0.0,0,0,1000.0,0,"1,176.00",0.01,15.52,763.0000,15.5232
Cup 30oz JJ,11/16/2021,Paper 4314,ea,573.00,750.0,0.0,0,0,750.0,0,"1,012.00",0.07,69.93,311.0000,69.9292
Lid 30oz JJ,11/16/2021,Paper 4314,ea,572.00,1000.0,0.0,0,0,1000.0,0,"1,275.00",0.02,28.82,297.0000,28.815
Bags 8# JJ,11/16/2021,Paper 4314,Box 1000,0.80,1.0,0.0,0,0,1.0,0,1.00,37.80,37.80,0.8000,37.8041
Wrap Sandwich,11/16/2021,Paper 4314,Box 1000,1.00,3.0,0.0,0,0,3.0,0,1.10,22.38,24.61,2.9000,24.6144
8X10 Port Pap. (WRAP PAPER DRY WAX),11/16/2021,Paper 4314,Box 500,8.20,12.0,0.0,0,0,12.0,0,9.90,3.00,29.72,10.3000,29.7247
Straws Red,11/16/2021,Paper 4314,Box 300,3.00,0.0,0.0,0,0,0.0,0,0.00,2.09,0.00,3.0000,0.0
Pan Liners,11/16/2021,Paper 4314,Box 1000,0.20,0.0,0.0,0,0,0.0,0,0.20,31.73,6.35,0.0000,6.346
Mylar (Film PVC roll),11/16/2021,Paper 4314,roll 5280,0.80,0.0,0.0,0,0,0.0,0,0.50,53.79,26.90,0.3000,26.895
Cucumber,11/16/2021,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,11/16/2021,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/16/2021,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,11/16/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,11/16/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/16/2021,Produce 4315,Head Let,135.00,216.0,0.0,0,0,216.0,0,116.00,1.62,187.68,235.0000,187.6764
Tomatoes,11/16/2021,Produce 4315,lb,146.00,175.0,0.0,0,0,175.0,0,133.00,1.06,140.99,188.0000,140.9933
Onions,11/16/2021,Produce 4315,lb,30.00,50.0,0.0,0,0,50.0,0,36.00,0.52,18.72,44.0000,18.72
Celery,11/16/2021,Produce 4315,stalk,0.00,9.0,0.0,0,0,9.0,0,10.00,0.90,9.03,-1.0000,9.033
Cucumbers,11/16/2021,Produce 4315,ea,60.00,0.0,0.0,0,0,0.0,0,30.00,0.39,11.66,30.0000,11.655
MINUTE MAID,11/16/2021,Beverage 4316,bottle,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,11/16/2021,Beverage 4316,gal,2.50,2.5,0.0,0,0,2.5,0,3.50,18.28,63.98,1.5000,63.97999999999999
WATER BOTTLED SPRING,11/16/2021,Beverage 4316,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,11/16/2021,Beverage 4316,gal,4.00,0.0,0.0,0,0,0.0,0,1.00,17.54,17.54,3.0000,17.5416
Syrup Coke,11/16/2021,Beverage 4316,gal,5.00,0.0,0.0,0,0,0.0,0,2.50,17.53,43.83,2.5000,43.825
Syrup Diet Coke,11/16/2021,Beverage 4316,gal,4.50,0.0,0.0,0,0,0.0,0,1.50,17.53,26.30,3.0000,26.295
Syrup Sprite,11/16/2021,Beverage 4316,gal,3.00,0.0,0.0,0,0,0.0,0,1.50,17.53,26.30,1.5000,26.295
Syrup Dr. Pepper,11/16/2021,Beverage 4316,gal,5.00,5.0,0.0,0,0,5.0,0,5.00,17.18,85.90,5.0000,85.9
Syrup Cherry Coke,11/16/2021,Beverage 4316,gal,4.00,5.0,0.0,0,0,5.0,0,5.50,17.53,96.42,3.5000,96.415
Syrup Powerade,11/16/2021,Beverage 4316,gal,2.00,2.5,0.0,0,0,2.5,0,4.00,18.28,73.12,0.5000,73.12
Tea Bag Brew Lipton,11/16/2021,Beverage 4316,ea,19.00,0.0,0.0,0,0,0.0,0,5.00,0.96,4.79,14.0000,4.79
Water (bottle),11/16/2021,Beverage 4316,bottle,40.00,24.0,0.0,0,0,24.0,0,23.00,0.28,6.47,41.0000,6.4699
Box - Mini Jimmy 12 CT Sandwich,11/16/2021,Catering 4320,each,14.00,0.0,0.0,0,0,0.0,0,9.00,1.49,13.38,5.0000,13.3821
Box - Mini Jimmy 24 CT Sandwich,11/16/2021,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,11/16/2021,Catering 4320,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,11/16/2021,Catering 4320,ea,8.00,25.0,0.0,0,0,25.0,0,30.00,1.51,45.26,3.0000,45.261
JMYJOHN P BOX SANDWICH CATERING 30 PC ,11/16/2021,Catering 4320,ea,16.00,0.0,0.0,0,0,0.0,0,10.00,1.69,16.87,6.0000,16.87
LIL' Box Lunch,11/16/2021,Catering 4320,each,125.00,0.0,0.0,0,0,0.0,0,0.00,0.26,0.00,125.0000,0.0
Plastic Knives,11/16/2021,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,11/16/2021,Catering 4320,ea,194.00,0.0,0.0,0,0,0.0,0,186.00,0.32,59.84,8.0000,59.8362
JMYJOHN TAPE REGISTER THERM 3.1X315,11/16/2021,Operating Supplies 5220,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,11/16/2021,Operating Supplies 5220,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,11/16/2021,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,11/23/2021,Bread 4311,ea,571.00,1088.0,0.0,0,0,1088.0,0,473.00,0.45,214.79,"1,186.0000",214.7893
Wheat,11/23/2021,Bread 4311,ea,12.00,48.0,0.0,0,0,48.0,0,27.00,1.46,39.54,33.0000,39.5388
"AIOLI, SIGNATURE - HORSERADISH",11/23/2021,Food 4312,gal,3.50,0.0,0.0,0,0,0.0,0,2.10,12.53,26.31,1.4000,26.3124
Black Pepper,11/23/2021,Food 4312,1 Lb,0.20,1.0,0.0,0,0,1.0,0,0.50,14.65,7.33,0.7000,7.325
BLUE CHEESE CRUMBLES - 2LB,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,11/23/2021,Food 4312,lb,3.00,10.0,0.0,0,0,10.0,0,6.75,3.10,20.92,6.2500,20.9156
CHEESE PARM SHAVED S.AMER ,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,11/23/2021,Food 4312,25 Oz,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,11/23/2021,Food 4312,gal,4.20,0.0,0.0,0,0,0.0,0,3.60,15.73,56.61,0.6000,56.6143
CRISPY CARROT NOODLES,11/23/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,11/23/2021,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Hard Boiled Whole Eggs,11/23/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,11/23/2021,Food 4312,Container 3.2oz,16.00,0.0,0.0,0,0,0.0,0,11.00,1.43,15.68,5.0000,15.6816
ONION RED PICKLED FRZN,11/23/2021,Food 4312,5 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,11/23/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
PEPPERCORN RANCH,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,11/23/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE PESTO BASIL,11/23/2021,Food 4312,30 Oz,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",11/23/2021,Food 4312,1 Lb,0.00,0.0,0.0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,11/23/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,11/23/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,11/23/2021,Food 4312,4 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",11/23/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,11/23/2021,Food 4312,2 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO ,11/23/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",11/23/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,11/23/2021,Food 4312,2 LB,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,11/23/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,11/23/2021,Food 4312,lb,68.00,0.0,76.75,0,0,76.75,0,18.50,4.06,75.09,126.2500,75.0934
Salami,11/23/2021,Food 4312,lb,75.00,40.5,0.0,0,0,40.5,0,67.50,3.57,240.69,48.0000,240.6915
Ham,11/23/2021,Food 4312,lb,115.50,86.35,0.0,0,0,86.35,0,83.50,2.41,201.07,118.3500,201.06800000000004
Turkey,11/23/2021,Food 4312,lb,135.00,174.0,0.0,0,0,174.0,0,143.00,3.51,501.74,166.0000,501.7441
Beef,11/23/2021,Food 4312,lb,45.50,80.4,0.0,0,0,80.4,0,49.00,4.80,234.96,76.9000,234.95499999999998
BACON - SLI APPLWD SMKD CKD,11/23/2021,Food 4312,ea,845.00,1200.0,0.0,0,0,1200.0,0,953.00,0.33,315.16,"1,092.0000",315.1571
Cheese,11/23/2021,Food 4312,lb,105.50,134.82,0.0,0,0,134.82,0,91.00,2.45,223.13,149.3200,223.132
Mayonnaise,11/23/2021,Food 4312,gal mayo,35.80,12.0,0.0,0,0,12.0,0,34.30,7.97,273.54,13.5000,273.5391
Oil,11/23/2021,Food 4312,gal oil,10.70,0.0,0.0,0,0,0.0,0,9.30,14.94,138.94,1.4000,138.9429
Vinegar,11/23/2021,Food 4312,gal vinegar,7.90,4.0,0.0,0,0,4.0,0,11.30,3.98,44.92,0.6000,44.9186
Avocado,11/23/2021,Food 4312,avo can,16.00,0.0,0.0,0,0,0.0,0,4.80,3.10,14.88,11.2000,14.88
Peppers Cherry,11/23/2021,Food 4312,Gal Peppers,21.00,0.0,0.0,0,0,0.0,0,16.50,7.06,116.53,4.5000,116.5296
Mustard Dijon,11/23/2021,Food 4312,jar dijon,11.50,0.0,0.0,0,0,0.0,0,9.50,5.28,50.18,2.0000,50.175200000000004
MUSTARD WHL GRAIN ,11/23/2021,Food 4312,32 oz jar,6.30,0.0,0.0,0,0,0.0,0,5.10,5.88,29.99,1.2000,29.987500000000004
Soy Sauce,11/23/2021,Food 4312,gal soy,3.60,0.0,0.0,0,0,0.0,0,3.50,10.51,36.78,0.1000,36.7826
Tuna Chunk - pouch,11/23/2021,Food 4312,Pouch tuna (48oz),2.60,6.0,0.0,0,0,6.0,0,5.50,8.28,45.54,3.1000,45.54
Pan Spray,11/23/2021,Food 4312,ea,2.00,0.0,0.0,0,0,0.0,0,2.00,3.45,6.90,0.0000,6.8998
Oregano,11/23/2021,Food 4312,cont oregano,0.40,0.0,0.0,0,0,0.0,0,0.30,23.58,7.07,0.1000,7.074
Basil,11/23/2021,Food 4312,cont basil,0.40,0.0,0.0,0,0,0.0,0,0.30,5.67,1.70,0.1000,1.7009999999999998
Sugar,11/23/2021,Food 4312,lb,24.00,25.0,0.0,0,0,25.0,0,30.00,0.83,24.96,19.0000,24.96
Mayo Packets,11/23/2021,Food 4312,Box 204,1.60,1.0,0.0,0,0,1.0,0,1.10,17.16,18.88,1.5000,18.876
Mustard Packets,11/23/2021,Food 4312,Box 500,1.90,1.0,0.0,0,0,1.0,0,2.00,6.03,12.06,0.9000,12.06
Sweet n Low Packets,11/23/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
