item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
CHEESE PROC PPR JACK SHRD FTR,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,02/15/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,02/15/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,02/15/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Hard Boiled Whole Eggs,02/15/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,02/15/2022,Food 4312,Container 3.2oz,5.00,0.0,0,0,0,0.0,0,2.00,1.43,2.85,3.0000,2.8512
MANGO HABANERO SAUCE,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN,02/15/2022,Food 4312,5 LB,0.00,0.0,0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,02/15/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,02/15/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,02/15/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,02/15/2022,Food 4312,oz,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",02/15/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,02/15/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,02/15/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,02/15/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",02/15/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,02/15/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,02/15/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",02/15/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,02/15/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,02/15/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,02/15/2022,Food 4312,lb,49.40,38.5,0,0,0,38.5,0,38.20,3.97,151.80,49.7000,151.803
Salami,02/15/2022,Food 4312,lb,57.85,38.1,0,0,0,38.1,0,34.85,3.23,112.59,61.1000,112.5899
Ham,02/15/2022,Food 4312,lb,128.00,85.35,0,0,0,85.35,0,88.70,2.48,220.06,124.6500,220.0558
Turkey,02/15/2022,Food 4312,lb,169.91,121.85,0,0,0,121.85,0,107.20,3.19,341.60,184.5600,341.6035
Beef,02/15/2022,Food 4312,lb,68.65,52.7,0,0,0,52.7,0,68.35,4.79,327.38,53.0000,327.376
BACON - SLI APPLWD SMKD CKD,02/15/2022,Food 4312,ea,"1,446.00",600.0,0,0,0,600.0,0,790.00,0.27,210.85,"1,256.0000",210.85100000000003
Cheese,02/15/2022,Food 4312,lb,123.60,101.09,0,0,0,101.09,0,78.90,2.40,189.60,145.7900,189.5967
Mayonnaise,02/15/2022,Food 4312,gal mayo,37.50,12.0,0,0,0,12.0,0,36.20,9.50,343.74,13.3000,343.7407
Oil,02/15/2022,Food 4312,gal oil,9.90,6.0,0,0,0,6.0,0,14.10,15.06,212.34,1.8000,212.3418
Vinegar,02/15/2022,Food 4312,gal vinegar,11.10,0.0,0,0,0,0.0,0,10.40,3.98,41.41,0.7000,41.4118
Avocado,02/15/2022,Food 4312,avo can,26.10,0.0,0,0,0,0.0,0,16.20,3.10,50.22,9.9000,50.22
Peppers Cherry,02/15/2022,Food 4312,Gal Peppers,22.30,4.0,0,0,0,4.0,0,19.70,7.06,139.13,6.6000,139.1293
Mustard Dijon,02/15/2022,Food 4312,jar dijon,10.00,0.0,0,0,0,0.0,0,7.50,5.33,39.97,2.5000,39.9668
MUSTARD WHL GRAIN ,02/15/2022,Food 4312,32 oz jar,9.40,0.0,0,0,0,0.0,0,8.30,6.04,50.12,1.1000,50.1212
Soy Sauce,02/15/2022,Food 4312,gal soy,2.10,0.0,0,0,0,0.0,0,1.90,10.51,19.97,0.2000,19.9677
Tuna Chunk - pouch,02/15/2022,Food 4312,Pouch tuna (48oz),7.50,0.0,0,0,0,0.0,0,3.00,8.28,24.84,4.5000,24.839999999999996
Pan Spray,02/15/2022,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,3.00,3.32,9.97,0.0000,9.9684
Oregano,02/15/2022,Food 4312,cont oregano,1.00,0.0,0,0,0,0.0,0,0.90,25.53,22.98,0.1000,22.9753
Basil,02/15/2022,Food 4312,cont basil,1.00,0.0,0,0,0,0.0,0,0.90,6.17,5.55,0.1000,5.5518
Sugar,02/15/2022,Food 4312,lb,20.00,25.0,0,0,0,25.0,0,25.00,0.83,20.81,20.0000,20.81
Mayo Packets,02/15/2022,Food 4312,Box 204,2.30,1.0,0,0,0,1.0,0,0.75,22.82,17.12,2.5500,17.1163
Mustard Packets,02/15/2022,Food 4312,Box 500,3.00,0.0,0,0,0,0.0,0,1.60,6.03,9.65,1.4000,9.648
Sweet n Low Packets,02/15/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,02/15/2022,Sides 4313,ea,160.00,240.0,0,0,0,240.0,0,155.00,0.43,66.53,245.0000,66.526
Potato Chip BBQ,02/15/2022,Sides 4313,ea,222.00,432.0,0,0,0,432.0,0,278.00,0.40,110.70,376.0000,110.6996
Potato Chip Jalapeno,02/15/2022,Sides 4313,ea,200.00,288.0,0,0,0,288.0,0,186.00,0.40,74.07,302.0000,74.0652
Potato Chip Regular,02/15/2022,Sides 4313,ea,354.00,216.0,0,0,0,216.0,0,253.00,0.40,100.74,317.0000,100.7446
Potato Chip Salt & Vinegar,02/15/2022,Sides 4313,ea,268.00,144.0,0,0,0,144.0,0,154.00,0.40,61.32,258.0000,61.3228
Potato Chip Thinny,02/15/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,02/15/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,02/15/2022,Sides 4313,ea,54.00,56.0,0,0,0,56.0,0,50.00,0.50,24.97,60.0000,24.965
Cookie JJ Triple Choc Chip,02/15/2022,Sides 4313,ea,129.00,224.0,0,0,0,224.0,0,109.00,0.61,66.98,244.0000,66.9805
Sysco Cup Foam Tall 12 oz,02/15/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,02/15/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,02/15/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,02/15/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,02/15/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,02/15/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),02/15/2022,Paper 4314,Pack 567,7.00,12.0,0,0,0,12.0,0,8.30,2.92,24.27,10.7000,24.270899999999997
Cup 22oz JJ,02/15/2022,Paper 4314,ea,845.00,1000.0,0,0,0,1000.0,0,"1,222.00",0.05,59.14,623.0000,59.1448
Lid 22oz JJ,02/15/2022,Paper 4314,ea,900.00,1000.0,0,0,0,1000.0,0,"1,300.00",0.01,17.55,600.0000,17.55
Cup 30oz JJ,02/15/2022,Paper 4314,ea,491.00,0.0,0,0,0,0.0,0,160.00,0.08,12.48,331.0000,12.48
Lid 30oz JJ,02/15/2022,Paper 4314,ea,900.00,0.0,0,0,0,0.0,0,580.00,0.02,13.34,320.0000,13.34
Bags 8# JJ,02/15/2022,Paper 4314,Box 1000,1.20,0.0,0,0,0,0.0,0,0.25,42.45,10.61,0.9500,10.6121
Wrap Sandwich,02/15/2022,Paper 4314,Box 1000,2.10,3.0,0,0,0,3.0,0,2.30,23.75,54.63,2.8000,54.625
8X10 Port Pap. (WRAP PAPER DRY WAX),02/15/2022,Paper 4314,Box 500,15.50,0.0,0,0,0,0.0,0,4.70,3.86,18.12,10.8000,18.1204
Straws Red,02/15/2022,Paper 4314,Box 300,4.20,6.0,0,0,0,6.0,0,8.00,9.45,75.63,2.2000,75.632
Pan Liners,02/15/2022,Paper 4314,Box 1000,0.70,0.0,0,0,0,0.0,0,0.60,34.22,20.53,0.1000,20.5325
Mylar (Film PVC roll),02/15/2022,Paper 4314,roll 5280,0.70,0.0,0,0,0,0.0,0,0.40,58.76,23.50,0.3000,23.5049
Cucumber,02/15/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,02/15/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/15/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,02/15/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/15/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/15/2022,Produce 4315,Head Let,49.00,264.0,0,0,0,264.0,0,87.00,0.82,71.05,226.0000,71.0529
Tomatoes,02/15/2022,Produce 4315,lb,25.00,275.0,0,0,0,275.0,0,96.00,0.68,65.28,204.0000,65.28
Onions,02/15/2022,Produce 4315,lb,2.00,100.0,0,0,0,100.0,0,54.00,0.61,33.16,48.0000,33.156
Celery,02/15/2022,Produce 4315,stalk,3.50,9.0,0,0,0,9.0,0,6.00,1.00,6.02,6.5000,6.016200000000001
Cucumbers,02/15/2022,Produce 4315,ea,0.00,45.0,0,0,0,45.0,0,22.00,0.40,8.80,23.0000,8.8
MINUTE MAID,02/15/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,02/15/2022,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,2.75,19.08,52.47,1.7500,52.470299999999995
WATER BOTTLED SPRING,02/15/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,02/15/2022,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,5.00,18.27,91.36,2.0000,91.359
Syrup Coke,02/15/2022,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,2.50,18.34,45.85,3.0000,45.85
Syrup Diet Coke,02/15/2022,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,1.00,18.29,18.29,2.0000,18.2922
Syrup Sprite,02/15/2022,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,4.00,18.25,72.98,1.0000,72.9812
Syrup Dr. Pepper,02/15/2022,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,2.00,18.33,36.66,4.0000,36.6632
Syrup Cherry Coke,02/15/2022,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,3.00,18.24,54.71,3.0000,54.7059
Syrup Powerade,02/15/2022,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,2.75,19.10,52.52,1.7500,52.5245
Tea Bag Brew Lipton,02/15/2022,Beverage 4316,ea,7.00,24.0,0,0,0,24.0,0,16.00,1.00,16.08,15.0000,16.0784
Water (bottle),02/15/2022,Beverage 4316,bottle,53.00,24.0,0,0,0,24.0,0,21.00,0.28,5.91,56.0000,5.9073
Box - Mini Jimmy 12 CT Sandwich,02/15/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,02/15/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,02/15/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,02/15/2022,Catering 4320,ea,4.00,0.0,0,0,0,0.0,0,0.00,1.51,0.00,4.0000,0.0
JMYJOHN P BOX SANDWICH CATERING 30 PC ,02/15/2022,Catering 4320,ea,36.00,25.0,0,0,0,25.0,0,49.00,1.86,91.27,12.0000,91.2674
LIL' Box Lunch,02/15/2022,Catering 4320,each,207.00,125.0,0,0,0,125.0,0,207.00,0.26,54.46,125.0000,54.4617
Plastic Knives,02/15/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,02/15/2022,Catering 4320,ea,108.00,125.0,0,0,0,125.0,0,174.00,0.33,58.01,59.0000,58.01160000000001
JMYJOHN TAPE REGISTER THERM 3.1X315,02/15/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,02/15/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,02/15/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,02/22/2022,Bread 4311,ea,541.00,1216.0,0,0,0,1216.0,0,760.00,0.46,347.47,997.0000,347.472
Wheat,02/22/2022,Bread 4311,ea,25.00,32.0,0,0,0,32.0,0,20.00,1.49,29.75,37.0000,29.75
"AIOLI, SIGNATURE - HORSERADISH",02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,12.53,0.00,0.0000,0.0
Black Pepper,02/22/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,14.65,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 2LB,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,02/22/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,02/22/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,02/22/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,02/22/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Hard Boiled Whole Eggs,02/22/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,02/22/2022,Food 4312,Container 3.2oz,2.00,18.0,0,0,0,18.0,0,17.00,1.22,20.75,3.0000,20.7451
MANGO HABANERO SAUCE,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN,02/22/2022,Food 4312,5 LB,0.00,6.0,0,0,0,6.0,0,6.00,12.69,76.13,0.0000,76.1298
ONION STRINGS,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,02/22/2022,Food 4312,lb,0.00,10.0,0,0,0,10.0,0,14.00,4.66,65.25,-4.0000,65.254
Pepper Jalapeno Slices,02/22/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,02/22/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,02/22/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,02/22/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,02/22/2022,Food 4312,oz,0,0.0,0,0,0,0.0,0,0.00,10.41,0.00,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",02/22/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,02/22/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,02/22/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,02/22/2022,Food 4312,lb,0.00,48.0,0,0,0,48.0,0,48.00,4.43,212.44,0.0000,212.4384
"TORTILLA, FLOUR 12”",02/22/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,02/22/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,02/22/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",02/22/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,02/22/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,02/22/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,02/22/2022,Food 4312,lb,38.20,69.26,0,0,0,69.26,0,53.90,4.70,253.38,53.5600,253.3839
Salami,02/22/2022,Food 4312,lb,34.85,38.1,0,0,0,38.1,0,28.90,3.24,93.66,44.0500,93.6649
Ham,02/22/2022,Food 4312,lb,88.70,132.75,0,0,0,132.75,0,91.50,2.49,228.11,129.9500,228.1095
Turkey,02/22/2022,Food 4312,lb,107.20,189.5,0,0,0,189.5,0,91.50,3.20,292.53,205.2000,292.5255
Beef,02/22/2022,Food 4312,lb,68.35,56.1,0,0,0,56.1,0,64.10,4.82,308.67,60.3500,308.6671
BACON - SLI APPLWD SMKD CKD,02/22/2022,Food 4312,ea,790.00,1200.0,0,0,0,1200.0,0,686.00,0.27,183.78,"1,304.0000",183.7794
Cheese,02/22/2022,Food 4312,lb,78.90,168.67,0,0,0,168.67,0,94.00,2.41,226.73,153.5700,226.72799999999998
Mayonnaise,02/22/2022,Food 4312,gal mayo,36.20,12.0,0,0,0,12.0,0,34.50,9.61,331.59,13.7000,331.5933
Oil,02/22/2022,Food 4312,gal oil,14.10,0.0,0,0,0,0.0,0,12.40,15.06,186.74,1.7000,186.7403
Vinegar,02/22/2022,Food 4312,gal vinegar,10.40,0.0,0,0,0,0.0,0,9.50,3.98,37.83,0.9000,37.8281
Avocado,02/22/2022,Food 4312,avo can,16.20,12.0,0,0,0,12.0,0,18.00,3.11,55.94,10.2000,55.9386
Peppers Cherry,02/22/2022,Food 4312,Gal Peppers,19.70,8.0,0,0,0,8.0,0,21.50,7.07,152.03,6.2000,152.0287
Mustard Dijon,02/22/2022,Food 4312,jar dijon,7.50,0.0,0,0,0,0.0,0,5.10,5.33,27.18,2.4000,27.1774
MUSTARD WHL GRAIN ,02/22/2022,Food 4312,32 oz jar,8.30,0.0,0,0,0,0.0,0,7.40,6.04,44.69,0.9000,44.6864
Soy Sauce,02/22/2022,Food 4312,gal soy,1.90,0.0,0,0,0,0.0,0,1.60,10.51,16.81,0.3000,16.8149
Tuna Chunk - pouch,02/22/2022,Food 4312,Pouch tuna (48oz),3.00,6.0,0,0,0,6.0,0,4.50,8.31,37.40,4.5000,37.395
Pan Spray,02/22/2022,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,2.00,3.32,6.65,1.0000,6.6456
Oregano,02/22/2022,Food 4312,cont oregano,0.90,0.0,0,0,0,0.0,0,0.70,25.53,17.87,0.2000,17.8697
Basil,02/22/2022,Food 4312,cont basil,0.90,0.0,0,0,0,0.0,0,0.70,6.17,4.32,0.2000,4.3181
Sugar,02/22/2022,Food 4312,lb,25.00,25.0,0,0,0,25.0,0,28.00,0.83,23.35,22.0000,23.352
Mayo Packets,02/22/2022,Food 4312,Box 204,0.75,4.0,0,0,0,4.0,0,1.10,22.91,25.20,3.6500,25.201
Mustard Packets,02/22/2022,Food 4312,Box 500,1.60,0.0,0,0,0,0.0,0,1.90,6.03,11.46,-0.3000,11.457
Sweet n Low Packets,02/22/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,02/22/2022,Sides 4313,ea,155.00,240.0,0,0,0,240.0,0,121.00,0.43,52.11,274.0000,52.1147
Potato Chip BBQ,02/22/2022,Sides 4313,ea,278.00,360.0,0,0,0,360.0,0,211.00,0.40,84.29,427.0000,84.2945
Potato Chip Jalapeno,02/22/2022,Sides 4313,ea,186.00,288.0,0,0,0,288.0,0,160.00,0.40,63.95,314.0000,63.952
