item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Celery,01/20/2015,Produce 4315,stalk,2.0,6.0,0.0,0,0,6.0,0,3.5,0.99,3.465,4.5
Cucumbers,01/20/2015,Produce 4315,ea,20.0,24.0,0.0,0,0,24.0,0,30.0,1.1854,35.562,14.0
Syrup Coke,01/20/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,4.5,13.588911111111111,61.1501,3.0
Syrup Diet Coke,01/20/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,4.0,13.5396,54.1584,3.0
Syrup Sprite,01/20/2015,Beverage 4316,gal,1.25,5.0,0.0,0,0,5.0,0,5.0,13.209999999999999,66.05,1.25
Syrup Lemonade Light,01/20/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.5,14.340000000000002,21.51,1.5
Syrup Mello Yellow,01/20/2015,Beverage 4316,gal,1.75,0.0,0.0,0,0,0.0,0,1.25,13.780000000000001,17.225,0.5
Syrup Dr. Pepper,01/20/2015,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,3.25,13.3104,43.2588,4.25
Syrup Cherry Coke,01/20/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,6.0,13.5434,81.2604,1.5
Syrup Powerade,01/20/2015,Beverage 4316,gal,3.75,0.0,0.0,0,0,0.0,0,2.75,14.139999999999999,38.885,1.0
Tea Bag Brew Lipton,01/20/2015,Beverage 4316,ea,14.0,24.0,0.0,0,0,24.0,0,22.0,0.9512999999999999,20.9286,16.0
Water (bottle),01/20/2015,Beverage 4316,bottle,87.0,24.0,0.0,0,0,24.0,0,92.0,0.2792,25.6864,19.0
JJ Lunch Box,01/20/2015,Catering 4320,ea,82.0,0.0,0.0,0,0,0.0,0,69.0,0.32339999999999997,22.3146,13.0
"Tray Cater Cmbo 12"" w / dome lid",01/20/2015,Catering 4320,each,30.0,0.0,0.0,0,0,0.0,0,28.0,0.9577,26.8156,2.0
"Tray Cater Cmbo 16"" w / dome lid",01/20/2015,Catering 4320,each,24.0,0.0,0.0,0,0,0.0,0,19.0,1.7744,33.7136,5.0
Party Tray Bags,01/20/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,01/27/2015,Bread 4311,ea,641.0,924.0,0.0,0,0,924.0,0,716.0,0.43879999999999997,314.1808,849.0
Wheat,01/27/2015,Bread 4311,ea,30.0,48.0,0.0,0,0,48.0,0,29.0,1.4606,42.3574,49.0
Equal Sugar Substitute,01/27/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,01/27/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,01/27/2015,Food 4312,lb,27.0,33.55,0.0,0,0,33.55,0,33.75,3.56,120.15,26.799999999999997
Salami,01/27/2015,Food 4312,lb,27.0,36.95,0.0,0,0,36.95,0,39.0,3.1961000000000004,124.64790000000002,24.950000000000003
Ham,01/27/2015,Food 4312,lb,87.5,84.3,0.0,0,0,84.3,0,83.75,3.142,263.1425,88.05000000000001
Turkey,01/27/2015,Food 4312,lb,107.0,122.45,0.0,0,0,122.45,0,159.0,2.735,434.86499999999995,70.44999999999999
Beef,01/27/2015,Food 4312,lb,78.0,62.0,0.0,0,0,62.0,0,84.75,4.557899705014749,386.282,55.25
Bacon,01/27/2015,Food 4312,ea,942.0,1200.0,0.0,0,0,1200.0,0,1198.0,0.17880000000000001,214.2024,944.0
Cheese,01/27/2015,Food 4312,lb,83.25,105.37,0.0,0,0,105.37,0,81.25,2.694,218.8875,107.37
Mayonnaise,01/27/2015,Food 4312,gal mayo,52.0,12.0,0.0,0,0,12.0,0,53.75,8.389800930232559,450.95180000000005,10.25
Oil,01/27/2015,Food 4312,gal oil,11.25,0.0,0.0,0,0,0.0,0,10.0,8.5567,85.567,1.25
Vinegar,01/27/2015,Food 4312,gal vinegar,10.6,0.0,0.0,0,0,0.0,0,10.0,3.9511000000000003,39.511,0.5999999999999996
Avocado,01/27/2015,Food 4312,avo can,13.0,12.0,0.0,0,0,12.0,0,13.0,3.21,41.73,12.0
Peppers Cherry,01/27/2015,Food 4312,Gal Peppers,23.5,4.0,0.0,0,0,4.0,0,24.25,7.517901030927835,182.3091,3.25
Mustard Dijon,01/27/2015,Food 4312,jar dijon,10.8,6.0,0.0,0,0,6.0,0,15.0,5.250299999999999,78.7545,1.8000000000000007
Soy Sauce,01/27/2015,Food 4312,gal soy,1.1,0.0,0.0,0,0,0.0,0,0.9,9.715333333333334,8.7438,0.20000000000000007
Tuna,01/27/2015,Food 4312,can tuna,13.5,6.0,0.0,0,0,6.0,0,14.5,8.682303448275862,125.8934,5.0
Pam Spray,01/27/2015,Food 4312,ea,2.0,6.0,0.0,0,0,6.0,0,8.0,2.5031,20.0248,0.0
Oregano,01/27/2015,Food 4312,cont oregano,1.5,0.0,0.0,0,0,0.0,0,1.4,20.803,29.1242,0.10000000000000009
Basil,01/27/2015,Food 4312,cont basil,1.5,0.0,0.0,0,0,0.0,0,1.4,5.0,7.0,0.10000000000000009
Sugar,01/27/2015,Food 4312,lb,5.0,25.0,0.0,0,0,25.0,0,12.5,0.437104,5.4638,17.5
Mayo Packets,01/27/2015,Food 4312,Box 204,1.3,0.0,0.0,0,0,0.0,0,0.5,17.9546,8.9773,0.8
Mustard Packets,01/27/2015,Food 4312,Box 500,1.8,0.0,0.0,0,0,0.0,0,1.75,5.881714285714286,10.293,0.050000000000000044
Sweet n Low Packets,01/27/2015,Food 4312,Case  3000,0.6030000000000001,0.0,0.0,0,0,0.0,0,0.536,23.232462686567164,12.4526,0.06700000000000006
Pickles,01/27/2015,Sides 4313,ea,74.0,144.0,0.0,0,0,144.0,0,120.0,0.34809999999999997,41.772,98.0
Chip JJ Reg ,01/27/2015,Sides 4313,ea,151.0,180.0,0.0,0,0,180.0,0,182.0,0.3655,66.521,149.0
Chip JJ BBQ ,01/27/2015,Sides 4313,ea,280.0,180.0,0.0,0,0,180.0,0,224.0,0.36560000000000004,81.8944,236.0
Chip JJ Jalapeno ,01/27/2015,Sides 4313,ea,202.0,180.0,0.0,0,0,180.0,0,189.0,0.3656,69.0984,193.0
Chip JJ S&V ,01/27/2015,Sides 4313,ea,171.0,180.0,0.0,0,0,180.0,0,157.0,0.3656,57.3992,194.0
Chip JJ Skinny ,01/27/2015,Sides 4313,ea,129.0,60.0,0.0,0,0,60.0,0,119.0,0.4298,51.1462,70.0
Cookie Oatmeal Raisin,01/27/2015,Sides 4313,ea,86.0,0.0,0.0,0,0,0.0,0,47.0,0.4635,21.7845,39.0
Cookie JJ Triple Choc Chip,01/27/2015,Sides 4313,ea,111.0,112.0,0.0,0,0,112.0,0,104.0,0.5477,56.9608,119.0
Sysco Cup Foam Tall 12 oz,01/27/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,01/27/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/27/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,01/27/2015,Paper 4314,ea,1039.0,0.0,0.0,0,0,0.0,0,577.0,0.0354,20.4258,462.0
Lid 22oz JJ,01/27/2015,Paper 4314,ea,748.0,1000.0,0.0,0,0,1000.0,0,1345.0,0.0281,37.7945,403.0
Cup 30oz JJ,01/27/2015,Paper 4314,ea,718.0,0.0,0.0,0,0,0.0,0,480.0,0.059000000000000004,28.32,238.0
Lid 30oz JJ,01/27/2015,Paper 4314,ea,727.0,1000.0,0.0,0,0,1000.0,0,1476.0,0.033299999999999996,49.1508,251.0
Napkins,01/27/2015,Paper 4314,Pack 284,17.0,0.0,0.0,0,0,0.0,0,13.25,2.795003773584906,37.0338,3.75
Bags 8# JJ,01/27/2015,Paper 4314,Box 1000,0.6,1.0,0.0,0,0,1.0,0,0.9,42.46,38.214,0.7000000000000001
Wrap Sandwich,01/27/2015,Paper 4314,Box 1000,1.5,3.0,0.0,0,0,3.0,0,2.5,22.17672,55.4418,2.0
8X10 Port Pap.,01/27/2015,Paper 4314,Box 500,5.5,12.0,0.0,0,0,12.0,0,9.5,2.7350000000000003,25.9825,8.0
Straws,01/27/2015,Paper 4314,Box 300,16.0,0.0,0.0,0,0,0.0,0,14.000000000000002,1.7575214285714278,24.6053,1.1999999999999993
Pan Liners,01/27/2015,Paper 4314,Box 1000,0.3,0.0,0.0,0,0,0.0,0,0.0,31.145,0.0,0.3
Mylar,01/27/2015,Paper 4314,roll 5280,1.5,0.0,0.0,0,0,0.0,0,1.25,83.02112,103.7764,0.25
Cucumber,01/27/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,01/27/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,01/27/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,01/27/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,01/27/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,01/27/2015,Produce 4315,Head Let,87.0,96.0,0.0,0,0,96.0,0,54.0,1.917,103.518,129.0
Tomatoes,01/27/2015,Produce 4315,lb,75.0,100.0,0.0,0,0,100.0,0,62.5,0.944,59.0,112.5
Onions,01/27/2015,Produce 4315,lb,27.0,50.0,0.0,0,0,50.0,0,41.0,0.3763,15.4283,36.0
Sprouts,01/27/2015,Produce 4315,lb,10.5,0.0,0.0,0,0,0.0,0,2.0,1.675,3.35,8.5
Celery,01/27/2015,Produce 4315,stalk,3.5,2.0,0.0,0,0,2.0,0,2.0,0.99,1.98,3.5
Cucumbers,01/27/2015,Produce 4315,ea,30.0,0.0,0.0,0,0,0.0,0,12.0,1.1854,14.2248,18.0
Syrup Coke,01/27/2015,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,7.5,13.6692,102.519,2.0
Syrup Diet Coke,01/27/2015,Beverage 4316,gal,4.0,5.0,0.0,0,0,5.0,0,7.5,13.649306666666666,102.3698,1.5
Syrup Sprite,01/27/2015,Beverage 4316,gal,5.0,0.0,0.0,0,0,0.0,0,3.0,13.469999999999999,40.41,2.0
Syrup Lemonade Light,01/27/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,3.75,14.69,55.0875,0.25
Syrup Mello Yellow,01/27/2015,Beverage 4316,gal,1.25,0.0,0.0,0,0,0.0,0,1.0,13.78,13.78,0.25
Syrup Dr. Pepper,01/27/2015,Beverage 4316,gal,3.25,5.0,0.0,0,0,5.0,0,7.0,13.4411,94.0877,1.25
Syrup Cherry Coke,01/27/2015,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,3.0,13.5434,40.6302,3.0
Syrup Powerade,01/27/2015,Beverage 4316,gal,2.75,0.0,0.0,0,0,0.0,0,1.5,14.14,21.21,1.25
Tea Bag Brew Lipton,01/27/2015,Beverage 4316,ea,22.0,24.0,0.0,0,0,24.0,0,32.0,0.9513,30.4416,14.0
Water (bottle),01/27/2015,Beverage 4316,bottle,92.0,0.0,0.0,0,0,0.0,0,63.0,0.2792,17.5896,29.0
JJ Lunch Box,01/27/2015,Catering 4320,ea,69.0,0.0,0.0,0,0,0.0,0,69.0,0.32339999999999997,22.3146,0.0
"Tray Cater Cmbo 12"" w / dome lid",01/27/2015,Catering 4320,each,28.0,0.0,0.0,0,0,0.0,0,28.0,0.9577,26.8156,0.0
"Tray Cater Cmbo 16"" w / dome lid",01/27/2015,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,19.0,1.7744,33.7136,0.0
Party Tray Bags,01/27/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,02/03/2015,Bread 4311,ea,716.0,840.0,0.0,0,0,840.0,0,674.0,0.43879999999999997,295.7512,882.0
Wheat,02/03/2015,Bread 4311,ea,29.0,48.0,0.0,0,0,48.0,0,29.0,1.4606,42.3574,48.0
Equal Sugar Substitute,02/03/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,02/03/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,02/03/2015,Food 4312,lb,33.75,33.05,0.0,0,0,33.05,0,36.25,3.5600000000000005,129.05,30.549999999999997
Salami,02/03/2015,Food 4312,lb,39.0,39.05,0.0,0,0,39.05,0,49.25,3.1959999999999997,157.403,28.799999999999997
Ham,02/03/2015,Food 4312,lb,83.75,129.55,0.0,0,0,129.55,0,118.5,3.142,372.327,94.80000000000001
Turkey,02/03/2015,Food 4312,lb,159.0,131.25,0.0,0,0,131.25,0,111.5,2.735,304.9525,178.75
Beef,02/03/2015,Food 4312,lb,84.75,57.7,0.0,0,0,57.7,0,86.0,4.558,391.988,56.44999999999999
Bacon,02/03/2015,Food 4312,ea,1198.0,600.0,0.0,0,0,600.0,0,613.0,0.1788,109.6044,1185.0
Cheese,02/03/2015,Food 4312,lb,81.25,108.43,0.0,0,0,108.43,0,78.5,2.694,211.47899999999998,111.18
Mayonnaise,02/03/2015,Food 4312,gal mayo,53.75,8.0,0.0,0,0,8.0,0,50.75,8.3552,424.0264,11.0
Oil,02/03/2015,Food 4312,gal oil,10.0,0.0,0.0,0,0,0.0,0,9.0,8.5567,77.0103,1.0
Vinegar,02/03/2015,Food 4312,gal vinegar,10.0,0.0,0.0,0,0,0.0,0,9.2,3.9510978260869565,36.3501,0.8000000000000007
Avocado,02/03/2015,Food 4312,avo can,13.0,12.0,0.0,0,0,12.0,0,13.0,3.21,41.73,12.0
Peppers Cherry,02/03/2015,Food 4312,Gal Peppers,24.25,4.0,0.0,0,0,4.0,0,25.5,7.508,191.454,2.75
Mustard Dijon,02/03/2015,Food 4312,jar dijon,15.0,0.0,0.0,0,0,0.0,0,13.2,5.250303030303031,69.304,1.8000000000000007
Soy Sauce,02/03/2015,Food 4312,gal soy,0.9,4.0,0.0,0,0,4.0,0,4.75,9.37861052631579,44.5484,0.15000000000000036
Tuna,02/03/2015,Food 4312,can tuna,14.5,6.0,0.0,0,0,6.0,0,15.5,8.690103225806451,134.6966,5.0
Pam Spray,02/03/2015,Food 4312,ea,8.0,0.0,0.0,0,0,0.0,0,7.0,2.5031,17.5217,1.0
Oregano,02/03/2015,Food 4312,cont oregano,1.4,0.0,0.0,0,0,0.0,0,1.3,20.803,27.0439,0.09999999999999987
Basil,02/03/2015,Food 4312,cont basil,1.4,0.0,0.0,0,0,0.0,0,1.3,5.0,6.5,0.09999999999999987
Sugar,02/03/2015,Food 4312,lb,12.5,50.0,0.0,0,0,50.0,0,40.0,0.4391,17.564,22.5
Mayo Packets,02/03/2015,Food 4312,Box 204,0.5,1.0,0.0,0,0,1.0,0,1.25,17.819200000000002,22.274,0.25
Mustard Packets,02/03/2015,Food 4312,Box 500,1.75,0.0,0.0,0,0,0.0,0,1.5,5.881733333333333,8.8226,0.25
Sweet n Low Packets,02/03/2015,Food 4312,Case  3000,0.536,0.0,0.0,0,0,0.0,0,0.5025000000000001,23.23243781094527,11.6743,0.033499999999999974
Pickles,02/03/2015,Sides 4313,ea,120.0,144.0,0.0,0,0,144.0,0,146.0,0.3481,50.8226,118.0
Chip JJ Reg ,02/03/2015,Sides 4313,ea,182.0,120.0,0.0,0,0,120.0,0,164.0,0.3655,59.942,138.0
Chip JJ BBQ ,02/03/2015,Sides 4313,ea,224.0,240.0,0.0,0,0,240.0,0,217.0,0.36550000000000005,79.3135,247.0
Chip JJ Jalapeno ,02/03/2015,Sides 4313,ea,189.0,180.0,0.0,0,0,180.0,0,180.0,0.36550000000000005,65.79,189.0
Chip JJ S&V ,02/03/2015,Sides 4313,ea,157.0,180.0,0.0,0,0,180.0,0,166.0,0.3655,60.673,171.0
Chip JJ Skinny ,02/03/2015,Sides 4313,ea,119.0,60.0,0.0,0,0,60.0,0,118.0,0.4298,50.7164,61.0
Cookie Oatmeal Raisin,02/03/2015,Sides 4313,ea,47.0,56.0,0.0,0,0,56.0,0,77.0,0.46340000000000003,35.6818,26.0
Cookie JJ Triple Choc Chip,02/03/2015,Sides 4313,ea,104.0,112.0,0.0,0,0,112.0,0,122.0,0.5477,66.8194,94.0
Sysco Cup Foam Tall 12 oz,02/03/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,02/03/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/03/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,02/03/2015,Paper 4314,ea,577.0,1000.0,0.0,0,0,1000.0,0,1083.0,0.0354,38.3382,494.0
Lid 22oz JJ,02/03/2015,Paper 4314,ea,1345.0,0.0,0.0,0,0,0.0,0,964.0,0.0281,27.0884,381.0
Cup 30oz JJ,02/03/2015,Paper 4314,ea,480.0,750.0,0.0,0,0,750.0,0,990.0,0.059,58.41,240.0
Lid 30oz JJ,02/03/2015,Paper 4314,ea,1476.0,0.0,0.0,0,0,0.0,0,1271.0,0.0333,42.3243,205.0
Napkins,02/03/2015,Paper 4314,Pack 284,13.25,0.0,0.0,0,0,0.0,0,9.5,2.795,26.5525,3.75
Bags 8# JJ,02/03/2015,Paper 4314,Box 1000,0.9,0.0,0.0,0,0,0.0,0,0.3,42.46,12.738,0.6000000000000001
Wrap Sandwich,02/03/2015,Paper 4314,Box 1000,2.5,3.0,0.0,0,0,3.0,0,3.5,22.176714285714286,77.6185,2.0
8X10 Port Pap.,02/03/2015,Paper 4314,Box 500,9.5,12.0,0.0,0,0,12.0,0,13.5,2.735,36.9225,8.0
Straws,02/03/2015,Paper 4314,Box 300,14.000000000000002,0.0,0.0,0,0,0.0,0,11.5,1.757521739130432,20.2115,1.5000000000000009
Pan Liners,02/03/2015,Paper 4314,Box 1000,0.0,1.0,0.0,0,0,1.0,0,0.9,30.98,27.882,0.09999999999999998
Mylar,02/03/2015,Paper 4314,roll 5280,1.25,0.0,0.0,0,0,0.0,0,1.1,83.0210909090909,91.3232,0.1499999999999999
Cucumber,02/03/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,02/03/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,02/03/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,02/03/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,02/03/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,02/03/2015,Produce 4315,Head Let,54.0,168.0,0.0,0,0,168.0,0,90.0,1.247,112.23,132.0
Tomatoes,02/03/2015,Produce 4315,lb,62.5,150.0,0.0,0,0,150.0,0,100.0,0.9295,92.95,112.5
Onions,02/03/2015,Produce 4315,lb,41.0,50.0,0.0,0,0,50.0,0,59.0,0.3427,20.2193,32.0
Sprouts,02/03/2015,Produce 4315,lb,2.0,12.0,0.0,0,0,12.0,0,8.5,1.675,14.2375,5.5
Celery,02/03/2015,Produce 4315,stalk,2.0,6.0,0.0,0,0,6.0,0,3.7,1.2799999999999998,4.736,4.3
Cucumbers,02/03/2015,Produce 4315,ea,12.0,24.0,0.0,0,0,24.0,0,18.0,1.1104,19.9872,18.0
Syrup Coke,02/03/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,6.0,13.669199999999998,82.0152,1.5
Syrup Diet Coke,02/03/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,6.0,13.649299999999998,81.8958,1.5
Syrup Sprite,02/03/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,3.0,13.469999999999999,40.41,0.0
Syrup Lemonade Light,02/03/2015,Beverage 4316,gal,3.75,0.0,0.0,0,0,0.0,0,2.0,14.69,29.38,1.75
Syrup Mello Yellow,02/03/2015,Beverage 4316,gal,1.0,2.5,0.0,0,0,2.5,0,3.5,14.175914285714285,49.6157,0.0
Syrup Dr. Pepper,02/03/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,3.5,13.441114285714287,47.0439,3.5
Syrup Cherry Coke,02/03/2015,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,6.0,13.661299999999999,81.9678,2.0
Syrup Powerade,02/03/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,3.5,14.254999999999999,49.8925,0.5
Tea Bag Brew Lipton,02/03/2015,Beverage 4316,ea,32.0,0.0,0.0,0,0,0.0,0,16.0,0.9513,15.2208,16.0
Water (bottle),02/03/2015,Beverage 4316,bottle,63.0,48.0,0.0,0,0,48.0,0,85.0,0.2792,23.732,26.0
JJ Lunch Box,02/03/2015,Catering 4320,ea,69.0,0.0,0.0,0,0,0.0,0,69.0,0.32339999999999997,22.3146,0.0
"Tray Cater Cmbo 12"" w / dome lid",02/03/2015,Catering 4320,each,28.0,0.0,0.0,0,0,0.0,0,28.0,0.9577,26.8156,0.0
"Tray Cater Cmbo 16"" w / dome lid",02/03/2015,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,17.0,1.7744,30.1648,2.0
Party Tray Bags,02/03/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,02/10/2015,Bread 4311,ea,674.0,882.0,0.0,0,0,882.0,0,556.0,0.4388,243.9728,1000.0
Wheat,02/10/2015,Bread 4311,ea,29.0,48.0,0.0,0,0,48.0,0,29.0,1.4606,42.3574,48.0
Equal Sugar Substitute,02/10/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,02/10/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,02/10/2015,Food 4312,lb,36.25,34.0,0.0,0,0,34.0,0,39.75,3.405801257861635,135.3806,30.5
Salami,02/10/2015,Food 4312,lb,49.25,37.8,0.0,0,0,37.8,0,55.25,3.1746009049773756,175.3967,31.799999999999997
Ham,02/10/2015,Food 4312,lb,118.5,78.8,0.0,0,0,78.8,0,94.0,2.8285,265.879,103.30000000000001
Turkey,02/10/2015,Food 4312,lb,111.5,149.15,0.0,0,0,149.15,0,108.25,2.7350004618937644,296.0638,152.39999999999998
Beef,02/10/2015,Food 4312,lb,86.0,66.75,0.0,0,0,66.75,0,94.0,4.8345,454.44300000000004,58.75
Bacon,02/10/2015,Food 4312,ea,613.0,1200.0,0.0,0,0,1200.0,0,769.0,0.1764,135.6516,1044.0
Cheese,02/10/2015,Food 4312,lb,78.5,143.43,0.0,0,0,143.43,0,103.5,2.694,278.829,118.43
Mayonnaise,02/10/2015,Food 4312,gal mayo,50.75,12.0,0.0,0,0,12.0,0,51.5,8.3114,428.03710000000007,11.25
Oil,02/10/2015,Food 4312,gal oil,9.0,0.0,0.0,0,0,0.0,0,7.6,8.556697368421053,65.0309,1.4000000000000004
Vinegar,02/10/2015,Food 4312,gal vinegar,9.2,0.0,0.0,0,0,0.0,0,8.4,3.9510952380952378,33.1892,0.7999999999999989
Avocado,02/10/2015,Food 4312,avo can,13.0,12.0,0.0,0,0,12.0,0,13.0,3.21,41.73,12.0
Peppers Cherry,02/10/2015,Food 4312,Gal Peppers,25.5,4.0,0.0,0,0,4.0,0,27.0,7.4999,202.4973,2.5
Mustard Dijon,02/10/2015,Food 4312,jar dijon,13.2,0.0,0.0,0,0,0.0,0,11.5,5.250304347826087,60.3785,1.6999999999999993
Soy Sauce,02/10/2015,Food 4312,gal soy,4.75,0.0,0.0,0,0,0.0,0,4.6,9.378608695652174,43.1416,0.15000000000000036
Tuna,02/10/2015,Food 4312,can tuna,15.5,6.0,0.0,0,0,6.0,0,16.5,8.69450303030303,143.4593,5.0
Pam Spray,02/10/2015,Food 4312,ea,7.0,0.0,0.0,0,0,0.0,0,7.0,2.5031,17.5217,0.0
Oregano,02/10/2015,Food 4312,cont oregano,1.3,0.0,0.0,0,0,0.0,0,1.2,20.803,24.9636,0.10000000000000009
Basil,02/10/2015,Food 4312,cont basil,1.3,0.0,0.0,0,0,0.0,0,1.2,5.0,6.0,0.10000000000000009
Sugar,02/10/2015,Food 4312,lb,40.0,25.0,0.0,0,0,25.0,0,35.0,0.49609999999999993,17.3635,30.0
Mayo Packets,02/10/2015,Food 4312,Box 204,1.25,0.0,0.0,0,0,0.0,0,0.5,17.8192,8.9096,0.75
Mustard Packets,02/10/2015,Food 4312,Box 500,1.5,0.0,0.0,0,0,0.0,0,1.0,5.8817,5.8817,0.5
Sweet n Low Packets,02/10/2015,Food 4312,Case  3000,0.5025000000000001,0.0,0.0,0,0,0.0,0,0.469,23.232409381663118,10.896,0.033500000000000085
Pickles,02/10/2015,Sides 4313,ea,146.0,72.0,0.0,0,0,72.0,0,111.0,0.34809999999999997,38.6391,107.0
Chip JJ Reg ,02/10/2015,Sides 4313,ea,164.0,120.0,0.0,0,0,120.0,0,109.0,0.36650000000000005,39.9485,175.0
Chip JJ BBQ ,02/10/2015,Sides 4313,ea,217.0,240.0,0.0,0,0,240.0,0,153.0,0.36619999999999997,56.0286,304.0
Chip JJ Jalapeno ,02/10/2015,Sides 4313,ea,180.0,180.0,0.0,0,0,180.0,0,212.0,0.36610000000000004,77.6132,148.0
Chip JJ S&V ,02/10/2015,Sides 4313,ea,166.0,180.0,0.0,0,0,180.0,0,210.0,0.3662,76.902,136.0
Chip JJ Skinny ,02/10/2015,Sides 4313,ea,118.0,60.0,0.0,0,0,60.0,0,154.0,0.43079999999999996,66.3432,24.0
Cookie Oatmeal Raisin,02/10/2015,Sides 4313,ea,77.0,56.0,0.0,0,0,56.0,0,75.0,0.46110000000000007,34.5825,58.0
Cookie JJ Triple Choc Chip,02/10/2015,Sides 4313,ea,122.0,112.0,0.0,0,0,112.0,0,46.0,0.5499,25.2954,188.0
Sysco Cup Foam Tall 12 oz,02/10/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,02/10/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/10/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,02/10/2015,Paper 4314,ea,1083.0,0.0,0.0,0,0,0.0,0,528.0,0.035399999999999994,18.6912,555.0
Lid 22oz JJ,02/10/2015,Paper 4314,ea,964.0,0.0,0.0,0,0,0.0,0,483.0,0.0281,13.5723,481.0
Cup 30oz JJ,02/10/2015,Paper 4314,ea,990.0,0.0,0.0,0,0,0.0,0,793.0,0.059,46.787,197.0
